nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,forehead_x,forehead_y,forehead_z,chin_x,chin_y,chin_z,left_cheek_x,left_cheek_y,left_cheek_z,screen_height,right_cheek_x,right_cheek_y,right_cheek_z,center_x,center_y,center_z,nose_to_left_eye3,nose_to_right_eye3,nose_to_image_edge,nose_to_image_top,nose_to_image_bottom,left_eye_to_right_eye3,left_eye_to_image_edge,left_eye_to_image_top,left_eye_to_image_bottom,right_eye_to_image_edge,right_eye_to_image_top,right_eye_to_image_bottom,center_to_nose3,center_to_left_eye3,center_to_right_eye3,center_to_image_edge,center_to_image_top,center_to_image_bottom,nose_to_left_eye2,nose_to_right_eye2,left_eye_to_right_eye2,left_eye_to_center2,right_eye_to_center2,nose_to_center2,nose_to_left_eye3_times_right_eye,left_eye_to_right_eye3_times_nose_to_center2,left_eye_to_right_eye_ratio,nose_to_center_ratio,forehead_chin_y_diff,left_right_eye_y_diff,nose_center_screen_dist,left_eye_center_screen_dist,head_pitch,head_yaw,head_roll,left_eye_horizontal_gaze,left_eye_vertical_gaze,right_eye_horizontal_gaze,right_eye_vertical_gaze,target
332.8428268432617,267.5415802001953,-0.0450595505535602,364.3704605102539,232.5417709350586,-0.0044401246123015,310.2000617980957,231.34856700897217,0.0004975285264663,335.76175689697266,191.71317100524905,-0.0311167147010564,333.70025634765625,321.8892002105713,0.0266332440078258,283.1370544433594,239.99876976013184,0.0852462276816368,1080,396.024169921875,242.5177001953125,0.0748610943555831,336.57665525163924,246.79296561649863,0.0152316721006562,47.106050388180215,42.69228370792664,1587.1571731567385,267.5415802001953,812.4584197998047,54.18353861297578,364.3704605102539,232.5417709350586,847.4582290649414,1609.7999382019043,231.34856700897217,848.6514329910278,21.081985598076987,31.23447690584377,30.565574551391453,1583.4233447483607,246.79296561649863,833.2070343835013,47.10603287516376,42.69225940086381,54.183538387995846,31.23447071109261,30.56557100009228,21.081899386108365,2011.0648675320776,1142.291909422073,1.1502455982621598,0.3890830321338479,-130.17602920532224,1.1932039260864258,21.081899386108393,31.234470711092598,-3.1403741620003442,6.431078527402874e-05,-2.1298352471227107,1.5695079521615372,-1.5696357659645,-1.5687843367611762,-1.5695376016708158,"(838, 495)"
337.2340774536133,266.13736152648926,-0.0444382689893245,367.4034881591797,231.01199626922607,-0.0024885325692594,313.3473777770996,229.59375858306885,5.499295730260201e-05,340.0009536743164,189.45241928100583,-0.028499748557806,336.3175582885742,321.13171577453613,0.0242541469633579,284.77270126342773,239.04208660125727,0.0821597278118133,1080,398.36185455322266,241.86306953430176,0.0769429355859756,339.6340015956334,245.4617725099836,0.0154264647431513,46.30320060814028,43.65788951807774,1582.7659225463867,266.13736152648926,813.8626384735107,54.07471196634879,367.4034881591797,231.01199626922607,848.9880037307739,1606.6526222229004,229.59375858306885,850.4062414169312,20.814494969930088,31.30400514883149,30.70473406567809,1580.3659984043666,245.4617725099836,834.5382274900164,46.30318160534216,43.65786684576244,54.07471190652856,31.30400002253609,30.70473021802777,20.814408881034797,2021.5000164835783,1125.533164991769,1.1678393626735302,0.38491938791636876,-131.6792964935303,1.4182376861572266,20.814408881034794,31.304000022536094,-3.140385163876017,1.537322357780346e-05,-2.1497326685683555,1.5694058551746817,-1.569602041236063,-1.5689336496108686,-1.5695787883920764,"(810, 119)"
341.3996124267578,269.9392318725586,-0.0448845140635967,370.9693908691406,234.81064796447757,-0.0022616903297603,316.7858695983887,233.2369565963745,-0.0026133854407817,344.20860290527344,193.36692810058597,-0.0318896919488906,339.22325134277344,322.8518486022949,0.0275086909532547,286.81751251220703,240.5690288543701,0.0792548209428787,1080,399.595947265625,243.95977020263672,0.0799388960003852,342.7143124171666,248.39063031332836,0.0150075894447841,45.91721922355274,44.19157310300462,1578.6003875732422,269.9392318725586,810.0607681274414,54.206369385375375,370.9693908691406,234.81064796447757,845.1893520355225,1603.214130401611,233.2369565963745,846.7630434036255,21.58875291181277,31.3490937213555,30.031954392368284,1577.2856875828334,248.39063031332836,831.6093696866717,45.91719944115384,44.191552885929305,54.20636938423446,31.34908896478982,30.03194922289482,21.58866983450444,2029.1541500043202,1170.2434115880583,1.1805235268327299,0.3982680651113356,-129.48492050170896,1.5736913681030558,21.588669834504405,31.34908896478982,-3.1404136056002288,-4.07347478983102e-05,-2.161539563137511,1.5693548958319488,-1.5695829900168152,-1.5690789493379365,-1.5696445968377184,"(646, 977)"
340.50098419189453,268.6238479614258,-0.0442897863686084,370.0019073486328,232.81262397766116,-0.0021643419750034,315.99828720092773,231.2000942230225,-0.001583807519637,343.5688781738281,191.4543056488037,-0.0302122607827186,338.8179397583008,322.1250343322754,0.0259010046720504,286.66711807250977,239.4449615478516,0.0798491016030311,1080,400.5441665649414,243.0206394195557,0.0786405727267265,342.29989733014787,246.9545010157994,0.0151629260508343,46.39773706624282,44.73165911862,1579.4990158081057,268.6238479614258,811.3761520385742,54.02768958232652,370.0019073486328,232.81262397766116,847.1873760223389,1604.0017127990725,231.2000942230225,848.7999057769775,21.74396974229688,31.10296361217496,30.659033077298385,1577.7001026698522,246.9545010157994,833.0454989842005,46.39771794296717,44.73163873259944,54.02768957920756,31.102958785717835,30.65902850355489,21.743888463862856,2075.447758322534,1174.772056238313,1.1644464009252498,0.4024581581662546,-130.67072868347168,1.6125297546386719,21.743888463862856,31.102958785717824,-3.1404359319899036,-2.3789396173066387e-05,-2.150494035202067,1.5693683912845897,-1.5696200077452414,-1.5690534192438759,-1.569655180970508,"(902, 422)"
339.7285842895508,267.5372886657715,-0.0443185679614543,369.2539596557617,231.6492748260498,-0.0027894384693354,315.4606246948242,230.026330947876,-0.0013361790915951,343.0586242675781,190.21479606628415,-0.0306762307882308,338.18187713623047,321.31988525390625,0.0263399947434663,286.8027877807617,238.21758270263672,0.0805414617061615,1080,400.2748489379883,242.00417518615723,0.077480524778366,341.8230438232422,245.85276194981165,0.0150345092739111,46.47256236258452,44.67670152653146,1580.2714157104492,267.5372886657715,812.4627113342285,53.81781150477308,369.2539596557617,231.6492748260498,848.3507251739502,1604.5393753051758,230.026330947876,849.973669052124,21.78552231233449,30.890038970172125,30.74822480340688,1578.1769561767578,245.85276194981165,834.1472380501883,46.47254380680823,44.67668085036114,53.81781148515167,30.890033827848736,30.748220445440552,21.785441460604986,2076.2407978463084,1172.4447820751075,1.1580553597265961,0.4047997643061944,-131.1050891876221,1.6229438781737997,21.785441460604982,30.890033827848736,-3.1404418068056037,-7.705432573768228e-06,-2.145029059526703,1.5693897705161048,-1.5696391406897905,-1.5690251707256395,-1.5696504650874679,"(914, 302)"
343.0307006835937,270.5738353729248,-0.0445368476212024,372.4653244018554,234.86037254333496,-0.0024564645718783,318.3976936340332,233.18352699279785,-0.0032641834113746,345.6858444213867,193.60227584838867,-0.03308642283082,340.659294128418,322.8607177734375,0.0282787233591079,288.26244354248047,240.52462577819824,0.078254759311676,1080,400.6849670410156,243.5888671875,0.079884372651577,344.1694668361119,248.45631735665455,0.0147248481267264,46.28012825689648,44.775237581698015,1576.9692993164062,270.5738353729248,809.4261646270752,54.09362724479037,372.4653244018554,234.86037254333496,845.139627456665,1601.6023063659668,233.18352699279785,846.8164730072021,22.14689376636692,31.392762954942125,29.95734873253893,1575.830533163888,248.45631735665455,831.5436826433454,46.280109126018175,44.77521855965296,54.09362723875999,31.3927582532609,29.957343331438725,22.14681447861428,2072.2037380139955,1198.0015270656872,1.1688302862131046,0.40941625682135446,-129.25844192504883,1.6768455505371094,22.14681447861431,31.39275825326084,-3.140455749508102,-5.019880502893228e-05,-2.1533380559458735,1.5693667058565108,-1.5696180494663667,-1.569120825890555,-1.5696924940308716,"(585, 980)"
339.776611328125,269.996337890625,-0.044630266726017,367.951545715332,234.05423641204837,-0.0029368379618972,314.09624099731445,233.13383102416992,-0.0020976606756448,342.4346923828125,193.7446975708008,-0.0319818183779716,338.5366439819336,322.71554946899414,0.027512963861227,286.2881088256836,240.6841278076172,0.0796726793050766,1080,399.1026306152344,243.4687900543213,0.078067660331726,341.1694962637765,248.25679574693956,0.0148009599652141,45.66906310361234,44.925801515717,1580.223388671875,269.996337890625,810.003662109375,53.863169170155416,367.951545715332,234.05423641204837,845.9457635879517,1605.9037590026855,233.13383102416992,846.8661689758301,21.78419962109573,30.314867295044277,31.01073198575825,1578.8305037362234,248.25679574693956,831.7432042530604,45.66904407166548,44.92578138226449,53.86316916361831,30.31486210568456,31.010727381490916,21.784118551390637,2051.7192644016422,1173.3616627562749,1.1794233057446253,0.4044343257677744,-128.97085189819333,0.9204053878784464,21.784118551390605,30.314862105684508,-3.1404359197695517,-4.186905624542748e-06,-2.1792723450914804,1.5693165221658103,-1.5696363108707425,-1.5691400980640737,-1.569642509792434,"(1281, 692)"
329.3146514892578,269.6454048156738,-0.0449164360761642,358.7146759033203,234.8148250579834,-0.0076365689747035,305.2245903015137,233.66077423095703,0.0015542939072474,333.0647277832031,193.78592491149905,-0.0337934233248233,331.5125274658203,322.8701591491699,0.0293138045817613,283.0480194091797,241.22323036193848,0.0885244756937027,1080,395.7225036621094,244.2001247406006,0.0692956671118736,333.80024228777205,248.6000633239746,0.0146202589884134,45.57995295733417,43.303889500558,1590.6853485107422,269.6454048156738,810.3545951843262,53.50253429018034,358.7146759033203,234.8148250579834,845.1851749420166,1614.7754096984863,233.66077423095703,846.339225769043,21.51814276214403,28.473887894000367,32.24516112169312,1586.199757712228,248.6000633239746,831.3999366760254,45.57993771172033,43.30386456596908,53.50253350076015,28.47387919539081,32.24515847448274,21.51806039851065,1973.7892463050307,1151.2707643294877,1.1738169761186996,0.40218760965466815,-129.08423423767087,1.1540508270263672,21.51806039851065,28.47387919539081,-3.1403990372753987,0.00014607123214672565,-2.160726261954819,1.5695283058369567,-1.5697260071756118,-1.5688672875957406,-1.5695049225649562,"(1802, 917)"
329.6361541748047,268.6296844482422,-0.0446258410811424,359.78179931640625,233.7136745452881,-0.0072132488712668,306.21959686279297,232.44104862213132,0.0013957773335278,333.57933044433594,192.5049877166748,-0.0333195254206657,331.2147903442383,322.82904624938965,0.0290042348206043,283.2804107666016,240.09072303771973,0.087532103061676,1080,395.7898712158203,243.37506294250488,0.0693796798586845,334.21456473214283,247.65488965170724,0.0145933113859168,46.129047987668365,43.103997927001664,1590.3638458251953,268.6296844482422,811.3703155517578,53.5773196654842,359.78179931640625,233.7136745452881,846.2863254547119,1613.780403137207,232.44104862213132,847.5589513778687,21.46875326832729,29.1211510496456,31.86187940241509,1585.785435267857,247.65488965170724,832.3451103482928,46.12903281607533,43.10397335863136,53.57731897381715,29.121142885027798,31.86187666913451,21.468671593470685,1988.3463888350175,1150.233880756679,1.161465722534524,0.4007043973171608,-130.32405853271484,1.2726259231567667,21.468671593470685,29.121142885027794,-3.140406709655368,0.00013255163423593722,-2.145108581693591,1.5695552661764849,-1.5697248246961215,-1.5688309841295547,-1.5695246128284952,"(1529, 636)"
347.4406433105469,269.60180282592773,-0.0437334142625331,377.07313537597656,232.8098201751709,-0.0003938379813916,322.9843139648437,232.0547389984131,-0.0040135560557246,350.0033187866211,191.9948959350586,-0.0309276990592479,343.74122619628906,321.92673683166504,0.0257316008210182,290.3068161010742,239.34256553649905,0.0740693062543869,1080,402.3611450195313,242.9721736907959,0.0817900374531745,347.7015141078404,247.24324771336143,0.0146460624528117,47.24125793943486,44.80954836639279,1572.5593566894531,269.60180282592773,810.3981971740723,54.09409175068264,377.07313537597656,232.8098201751709,847.1901798248291,1597.0156860351562,232.0547389984131,847.9452610015869,22.36015314030398,32.72638373877613,29.01087947778177,1572.2984858921595,247.24324771336143,832.7567522866385,47.241238059362345,44.80953076224922,54.09409162957553,32.726380282870046,29.01087347690546,22.360076929530997,2116.859432526344,1209.548052978372,1.1450601160839577,0.4133551756268663,-129.93184089660645,0.7550811767578125,22.360076929531022,32.72638028287003,-3.140481088597306,-8.243916841610597e-05,-2.1481209177244778,1.5693337584330191,-1.569618364828383,-1.5691722145774913,-1.5697384586331506,"(261, 525)"
333.8106918334961,269.07371520996094,-0.0445408187806606,363.6967468261719,233.95102500915527,-0.0059372005052864,309.4328689575196,232.82804489135745,-8.989978232420981e-05,337.5136184692383,193.31625938415527,-0.0333204567432403,334.12158966064453,322.8383445739746,0.0289477463811635,284.7802734375,240.45681953430176,0.0842190682888031,1080,397.6465606689453,243.9670372009277,0.0720882192254066,337.28604997907365,248.0616065434047,0.0144809511548373,46.11703741792566,43.68098946797774,1586.189308166504,269.07371520996094,810.9262847900391,54.27549686442228,363.6967468261719,233.95102500915527,846.0489749908447,1610.5671310424805,232.82804489135745,847.1719551086426,21.297659693603094,29.94384471114126,31.746831431433996,1582.7139500209264,248.0616065434047,831.9383934565953,46.11702126077758,43.68096685076216,54.27549654944657,29.943837749761222,31.74682808764032,21.29757791053245,2014.437825746746,1155.9366231028932,1.1769074540389035,0.3923975867002554,-129.52208518981934,1.1229801177978231,21.29757791053245,29.943837749761222,-3.1404224619862093,8.353982947856907e-05,-2.162876100961348,1.5695046341705212,-1.5696972195650745,-1.5689729125400464,-1.569569948683447,"(1498, 725)"
332.6414489746094,270.77359199523926,-0.0447540916502475,362.7020263671875,235.3324556350708,-0.0070568122901022,308.3357238769531,234.55487251281735,-0.0006694839685223,336.0158157348633,194.88269805908203,-0.0355084352195262,333.5360336303711,323.9530563354492,0.0311942659318447,284.1024780273437,241.6676902770996,0.0845430493354797,1080,396.7905044555664,244.5607566833496,0.0711217895150184,336.3034330095564,249.38930307115828,0.0141243259505634,46.472721899627366,43.61841190279441,1587.3585510253906,270.77359199523926,809.2264080047607,54.37186333729644,362.7020263671875,235.3324556350708,844.6675443649292,1611.6642761230469,234.55487251281735,845.4451274871826,21.695654093132067,29.907877553307287,31.65838440244464,1583.6965669904437,249.38930307115828,830.6106969288417,46.47270661017318,43.618389624895634,54.37186296212112,29.907870052930964,31.658380945906536,21.69557419984037,2027.066326061961,1179.6287954178952,1.1699734686295127,0.39902201024510714,-129.0703582763672,0.7775831222534464,21.69557419984037,29.907870052930964,-3.1404432880831874,0.00010104783312137351,-2.1618493667562726,1.5695422836969675,-1.569732668317343,-1.5689825747194934,-1.5695791499719451,"(1463, 989)"
332.7145767211914,270.9964084625244,-0.0449075512588024,362.5767135620117,235.6303310394287,-0.0064492663368582,308.5357856750488,234.47957038879397,-0.0006634211167693,336.1248016357422,194.7760391235352,-0.0347997322678566,333.40450286865234,324.1445732116699,0.0305102933198213,283.3969497680664,241.8430995941162,0.0845063030719757,1080,396.3413238525391,244.83369827270508,0.0723267942667007,336.15637915475025,249.5291028703962,0.0143604885254587,46.28723504418855,43.79606554131464,1587.2854232788086,270.9964084625244,809.0035915374756,54.05317909646922,362.5767135620117,235.6303310394287,844.3696689605713,1611.4642143249512,234.47957038879397,845.520429611206,21.741543783227787,29.853146595404592,31.45450425302531,1583.8436208452497,249.5291028703962,830.4708971296038,46.28721906743024,43.79604319291956,54.053178786811166,29.853139342468143,31.45450066501973,21.74146299993335,2027.1987797215174,1175.1951933546563,1.1677769771103648,0.402223501764737,-129.3685340881347,1.1507606506347372,21.74146299993335,29.853139342468143,-3.140435621590504,8.242594848236079e-05,-2.1556496214942538,1.5695084663894328,-1.569708892944014,-1.5689664552899567,-1.5695847183746208,"(1432, 946)"
