center_nose,center_left_eye,center_right_eye,nose_left_eye,nose_right_eye,left_right_eye,left_image_edge,right_image_edge,screen_width,screen_height,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,forehead_x,forehead_y,forehead_z,chin_x,chin_y,chin_z,left_cheek_x,left_cheek_y,left_cheek_z,right_cheek_x,right_cheek_y,right_cheek_z,center_x,center_y,center_z,target
351.2334442138672,189.40223693847656,-0.03375012055039406,366.9957733154297,184.04541492462158,0.030567549169063568,321.09729766845703,184.73756790161133,0.017034050077199936,343.31180572509766,150.9594440460205,21.876670718193054,354.7852325439453,254.8667335510254,-21.11648440361023,291.09928131103516,212.361159324646,27.75939166545868,390.43590545654297,210.02393245697021,42.18487501144409,16.64771938717389,30.49502362402636,45.903694213639255,273.0042266845703,321.09729766845703,900,600,1285,722
327.9119110107422,183.2278060913086,-0.03236040100455284,349.22191619873047,177.61449337005615,0.024141576141119003,303.5156440734863,183.47160816192627,0.02773517556488514,325.65250396728516,149.34921741485596,25.10330557823181,335.8201599121094,249.1545867919922,-23.42305898666382,284.57958221435547,214.75836753845215,36.01306915283203,383.55804443359375,203.24536800384521,32.59994387626648,22.03691450313909,24.397485114730184,46.08002935407065,290.77808380126953,303.5156440734863,900,600,2540,25
369.6004867553711,184.83824729919434,-0.030015729367733,381.4985656738281,184.06484127044678,0.036729130893945694,339.4181442260742,179.0574073791504,0.011848244816064835,358.4413528442383,149.47239875793457,23.873732686042786,369.0160369873047,250.3604507446289,-23.049598932266235,300.2157211303711,204.11786556243896,18.783214688301086,394.50035095214844,212.16220378875732,44.8244047164917,11.923189121838783,30.730960133666123,42.377308354782166,258.5014343261719,339.4181442260742,900,600,26,21
373.6004638671875,196.584734916687,-0.03193502873182297,385.45162200927734,191.7823362350464,0.03381461650133133,343.0177688598633,187.31257438659668,0.007634270470589399,363.8242721557617,154.06840324401855,18.44931185245514,371.09058380126953,260.09416580200195,-18.21407675743103,303.9357376098633,209.54396724700928,19.104661345481873,396.9068908691406,216.82129383087158,46.42535090446472,12.787219494723864,31.95738091281541,42.66861450865137,254.54837799072266,343.0177688598633,900,600,15,1339
310.2834701538086,207.29965209960938,-0.0353410504758358,338.9444351196289,189.46649551391602,0.006080079358071089,294.74647521972656,199.92180347442627,0.027397871017456055,311.0130500793457,158.41954708099365,12.11202621459961,325.8203887939453,269.39929962158203,-12.231405973434448,284.7841453552246,226.211256980896,46.08858346939087,379.34425354003906,205.03987312316895,24.12258267402649,33.75607184762229,17.199734356024425,45.4177622066795,301.0555648803711,294.74647521972656,900,600,2537,1339
343.25565338134766,188.56525897979736,-0.04176578298211098,367.2659683227539,175.36736011505127,0.024639997631311417,313.2297134399414,178.48434448242188,0.0168044101446867,337.18605041503906,135.8975887298584,15.652381181716919,348.9883041381836,263.6498165130615,-15.31318187713623,281.5228462219238,208.93591403961182,37.46748089790344,396.74633026123047,201.94091320037842,45.789874792099,27.3985356913391,31.673047003222322,54.12607904981397,272.7340316772461,313.2297134399414,900,600,1284,726
320.6468963623047,180.26598930358887,-0.03833408281207085,348.4438705444336,169.26335334777832,0.019524170085787773,296.1348342895508,176.1308240890503,0.031037485226988792,320.95821380615234,134.47654724121094,22.89090871810913,330.2484130859375,255.6422996520996,-21.38004183769226,277.47779846191406,210.74511051177979,45.58983564376831,389.3304443359375,196.91338062286377,33.63795876502991,29.895313540052328,24.858414639917616,52.7579134187173,291.5561294555664,296.1348342895508,900,600,2549,26
372.28939056396484,177.27657794952393,-0.03377231955528259,384.99977111816406,174.4548511505127,0.041147079318761826,337.0740509033203,168.02411556243896,0.009999779984354973,358.10462951660156,133.02141666412354,24.605360627174377,372.19470977783203,252.91757583618164,-23.874292373657227,291.87061309814453,198.64515781402588,19.377917647361755,398.5512924194336,204.84354972839355,51.8885064125061,13.019827800736222,36.41055077362859,48.355237754716924,255.00022888183594,337.0740509033203,900,600,19,18
374.88719940185547,182.1225070953369,-0.034763261675834656,388.35594177246094,179.99187469482422,0.04143301025032997,338.9313507080078,174.86141681671143,0.009419137611985207,361.2296676635742,136.0155487060547,24.01034653186798,373.78623962402344,256.0374355316162,-23.469502329826355,293.7527084350586,202.70928382873535,19.717116951942444,399.8435592651367,208.5412073135376,53.121267557144165,13.636224384772257,36.681691445859144,49.690157978492174,251.64405822753906,338.9313507080078,900,600,20,1340
314.4998550415039,187.28004455566406,-0.03801252692937851,345.8592987060547,176.3884449005127,0.013740664348006248,295.1764678955078,185.16650676727295,0.03338684141635895,318.7148094177246,139.57438945770264,20.7601135969162,323.9054870605469,260.1771068572998,-19.863953590393066,280.0033760070801,215.96407413482666,49.04811143875122,388.8569641113281,200.59689044952393,28.763980865478516,33.19701266677813,19.43862990997576,51.43737657683555,294.1407012939453,295.1764678955078,900,600,2537,1344
328.10447692871094,184.99046802520752,-0.040705740451812744,354.53651428222656,174.36048030853271,0.021179212257266045,301.96041107177734,180.20719528198242,0.026378437876701355,325.70240020751953,137.9011058807373,19.97227370738983,338.27892303466797,258.8990592956543,-19.35679256916046,279.7787094116211,211.80810928344727,43.77509593963623,392.4608612060547,198.7419033050537,38.645864725112915,28.48945835768561,26.578033743446127,52.900195696959095,285.46348571777344,301.96041107177734,900,600,2068,978
320.1138687133789,185.00932216644287,-0.039759039878845215,348.1344985961914,172.95843601226807,0.018016133457422256,296.0199737548828,180.1387882232666,0.029702764004468918,319.7742462158203,137.72963047027588,20.44519007205963,331.5814208984375,259.0553569793701,-19.575594663619995,277.7940559387207,213.53346347808838,46.46818399429321,389.74979400634766,197.53369331359863,34.46194767951965,30.502123797048082,24.58125048004425,52.60685466086489,291.8655014038086,296.0199737548828,900,600,2431,555
323.6641311645508,181.3793420791626,-0.03857593238353729,351.78707122802734,170.43445587158203,0.019426945596933365,300.07822036743164,177.07693576812744,0.029823599383234978,323.44905853271484,135.98974227905273,21.836408972740173,333.3041763305664,255.88786125183105,-20.593392848968506,279.9743461608887,210.75757026672363,44.98668909072876,390.7331085205078,196.65239810943604,34.238115549087524,30.17764556606069,23.97510976398015,52.133749112252985,288.21292877197266,300.07822036743164,900,600,2035,191
